text,label
@USAirways If I’m unable to use my departing flight can I still use the returning flight?,2
@JetBlue flying to Denver March 1st and my flight itenary keeps getting changed what the heck...booked the trip 3 months ago,1
@united flew from sdf to ATL to Tampa on Delta. Left early. Arrived early. Crew helpful. Wifi worked!!,0
@united landing in Chicago - saw it once we were already airborne.,2
@AmericanAir I know. Just a little cold weather humor. :),2
@VirginAmerica Your website is down and I'm trying to check in!,1
@SouthwestAir  Thank you.,0
@JetBlue Cancelled Flightling tickets for 3 best friends going on vacation and never told us #jetblue #fixthis #ripoff @ZKatcher @bretharold,1
@united I have $20 and I'll draw you a super sweet picture of your choosing. Will that get me round-trip to San Diego? 🌴🌴 It's so cold here.,2
@JetBlue he just went above and beyond to be helpful,0
@united wins top marks for customer service via Twitter. They turned a poor experience into a positive. Many thanks for the effort! 👍,0
@JetBlue did you know that suicide is the second leading cause of death among teens 10-24,2
@USAirways why cant Sapphire members reach anyone on the phone?,1
@USAirways Looking for some help to recover an item I left on an airplane this evening,2
@SouthwestAir Hi-My flight (BNA to LGA) was Cancelled Flighted this morning--#1814. Looks like other flights out of BNA are taking off. Any chance?,1
@AmericanAir tisk tisk. Rude flight attendants yet again. I can't hang my suit up because I didn't buy first class? @Delta when will I learn,1
@USAirways seems to be the only airline without a dedicated line for status members,1
@AmericanAir is the worst airline in the entire world. I only flew them because I had to and it was the nightmare I knew it would be.,1
@SouthwestAir Worst customer service ever. You Cancelled Flightled my connecting flight to NY hours ago &amp; didn't tell me. Now I'm stuck in Tampa.,1
"@AmericanAir I'll be sticking with @southwest in the future. No change fees, first bag free, and stellar customer service.",1
@AmericanAir so what are you going to do for me since I can't take the option you gave me. What type of refund will you do for me?,1
@AmericanAir robocalls me with another Cancelled Flightation. And then when I don’t accept the change it won’t let me connect to an agent. Just wow.,1
@united - after having to now TAG MY OWN bags at the airport I was hoping they would actually arrive WITH me - here's hoping they arrive,1
@United DO NOT FLY UNITED WITH CHECKED BAGGAGE! It will never find you!,1
@JetBlue could I get a free flight to Vegas since it's my bday😏☺️,2
@SouthwestAir please PM me the number where I can lodge formal complaints. Thx,1
@SouthwestAir this is ridiculous. It's been 2 hours on hold to rebook Cancelled Flightled flight.,1
"@USAirways It says to call. Before connecting, get song, dance about weather. Weather bad 3 days? Called for 2 days before. #wasteoftime",1
"@united do u serve peanuts/nuts on yr flights yr policies r confusing contradictory advice Pls help #Anaphylaxis,will u ask those 2 refrain?",2
"@JetBlue flight 99 to DCA 2 delays, I'm all for erring on the side of safety but it's an inconvenience to people with connecting flights!!",1
@USAirways just informed of three hour delay. Pick up the phone and get me on another flight!,1
"@united captain ""we apologize for the delay, the company is looking for an open gate (glance starboard side, see 5 open gates)",2
@USAirways thank you very much.,0
@USAirways International,2
"“@AmericanAir: @mwangbickler We apologize for your frustrations, Michael. Have you been rebooked?” -got call back after 10 hours. Bad.",1
@JetBlue someone is here but has no info smh one bag came off  and then nothing,1
"@united Waiting half an hour for my checked bag at EWR (&amp; that was Priority); disappointing, usually you guys are good.",1
@united you guys are horrible! First we get stuck in the snow for a hr in ewr now sitting in cmh saying it could be 30min for a gate,1
"@AmericanAir @USAirways Statement wasn't sent yesterday like Jeanine said. After I even called last night as well. Again, excellent service",0
@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),0
@SouthwestAir My DM won't go through but it is 261633561838. Please let me know if you need anything else.,2
"@AmericanAir 11 out of 11 delayed flights, you suck and getting worse",1
@AmericanAir - you broke my sick wife's luggage handle going from JFK to LAX...she had to drag her bag thru the airport! #customerservice,1
"@united for an early flt, I think a call is appropriate. Yes, reviewed and nada avail until next day. Expect full refund",1
@USAirways been on hold for 45 minutes. Is there a better time to call? This is getting ridiculous,1
@AmericanAir Nice to read it! Thank you very much!,0
“@JetBlue: @maatkare67 We hope you're still our bae! @TatianaKing @thewayoftheid”haa man,2
"@USAirways I'm on vacation, This is the LAST thing I want to be doing. Is anyone even answering the phone?",1
So appreciated! @united,0
"@SouthwestAir Don't worry, you will! :-)",2
@jetblue that's cause we're TrueBlue! It's ur #love that keeps liftin' me #higherandhigher https://t.co/xGfS6tJTMo http://t.co/ixM3t5mIZc,2
@united flight 5187 to be specific. The last two were probably 30 feet apart and within sight of each other,1
@AmericanAir have been waiting over THREE hours to talk to someone to rebook a flight due to weather. does call back service actually work??,1
@united his cell phone record needs to be checked to see who did conversed with. I trust the FAA can handle this better.,1
@JetBlue you have to service your remote controllers on my flight I watched equalizer (movie) THREE times because my remote was stuck,1
"@USAirways Literally all that says is ""Case open""  What good is that to me?",1
@USAirways are there such things as non-delayed flights or na? Get your shit together and get me out of here,1
@SouthwestAir you know I ❤️you but trying my patience - had easier cheaper ways from TPA to PDX but stuck w u. Turned my 3 hrs in MCI to 6,1
@JetBlue is REALLY getting on my nerves !! 😡😡 #nothappy,1
"@united changed my last name for my MileagePlus acct on the site in an hour. @BA_USA had me on hold for 20mins, then 5 days &amp; no change yet",1
@united Lost my wallet on flight 1007 yesterday from Houston to Bogota. Filled out your online form. No response yet.,1
@AmericanAir Can't help now as all seats have been taken.  There has to be a way to handle high volume of call days.,1
@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,1
@SouthwestAir I was on hold for two hours and finally hung up. I was able to do what I needed to without customer service eventually.,1
@united When will direct flights from Belfast Intl to Newark resume from their winter break? Thanks.,2
"@united is that all that matters, not the fact that we're at a different destination, we were put through a tremendous amount of stress,",1
@SouthwestAir trying to get through to cust relations. Is there another # to use?,2
@SouthwestAir @FortuneMagazine Congratulations!,2
@USAirways Will you pick up your phone then?,2
@united Currently on standby to Lax then it is a 2 hour ride to Palm Springs. Long day starting at a snowy 3:30 am in philly.,2
@USAirways it is really embarrassing when asking for complimentary drink/snack detailed here: https://t.co/9zA6xb1h89 &amp; being argued with.,1
@united resolved and im sick and tired of waiting on you. I want my refund and I'd like to speak to someone about it.,1
@JetBlue so yesterday a flight I wanted to Chicago was on sale within my points range and today it isn't. Any way you guys can still honor,2
@united follow me please this airline is beautifull ♥,0
@JetBlue i hate the internet lol,2
@USAirways your new seat assignment service is an embarrassment to airlines and customers worldwide. #shameonyou #usairwayssucks,1
@united [checked in + boardingpass w/no checkin bagage] guess i'm all set. :-),2
@JetBlue at what point in delays can I take a different flight to my destination?,1
@united you left my bag in Houston last night. It's freezing cold in Memphis. Any idea on when I will see it? Off again tomorrow.,1
@united please see dm!!,2
"Meanwhile, they fucked my flight. @united: The festivities are already in full swing at the United Fairway Club, overlooking the 17th hole..",1
@united those whose pay to actually fly with you over 30k/ year deserve better service than a CC holder.,1
@AmericanAir one staff on desk. Now been queuing for over an hr.,1
@AmericanAir I've been on hold with international award reservations for almost 2 hours. 800-433-7300 keeps calling me. what is going on?,1
@united I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏,2
@USAirways you are the worst.,1
@JetBlue really not acceptable. Just informed plane won't start. Chartering bus to take passengers to jfk.,1
@AmericanAir @Slacksoft_uk I saw an American 767 in old colours at @HeathrowAirport on Saturday! Was surprised to see!,2
@AmericanAir can I DM you info?,2
@AmericanAir come on I just want to go home I can't miss another day of work #stuckinmemphis #texasisclosed,1
"@USAirways yes, thanks but took forever",1
@SouthwestAir  how do you get one?,2
@AmericanAir I am trying to switch my flight to AA 1359 I am currently on AA 2401 at 6:50am MONDAY morn then AA 2586! Help Me!!,2
@united nope.  no case id either time.,2
@AmericanAir QSVGRU when would the next flight arrive?,2
@united ok thanks! Where are you counters located? And how Late Flight are they open?,2
@USAirways @AmericanAir for frequent flyer miles can we schedule interchangeably and get credit?,2
@JetBlue There's a large family of birds inside T5. Are they fed? Are they there for a purpose?,2
